CGID,LABEL
5998,"RN"
6000,"RN"
6001,"RN"
6003,"RN"
6004,"MD"
6006,"MD"
6007,"MD"
6008,"MD"
6009,"MD"
6010,"MD"
6011,"MD"
6012,"MD"
6013,"MD"
6014,"MD"
6015,"MD"
6016,"MD"
6017,"MD"
6018,"MD"
6019,"MD"
6020,"MD"
6021,"MD"
6022,"MD"
6023,"MD"
6024,"MD"
5387,"MD"
5388,"MD"
5389,"MD"
5390,"MD"
5391,"MD"
5392,"MD"
5393,"MD"
5394,"MD"
5395,"MD"
5396,"MD"
5397,"MD"
5398,"MD"
5399,"MD"
5400,"MD"
5401,"MD"
5402,"MD"
5403,"MD"
5404,"MD"
5405,"MD"
5406,"MD"
5407,"MD"
5408,"MD"
5409,"MD"
5410,"MD"
5411,"MD"
5412,"MD"
5413,"MD"
5414,"MD"
5415,"MD"
5416,"MD"
5417,"MD"
5418,"MD"
5419,"MD"
5420,"MD"
5421,"MD"
5422,"MD"
5423,"MD"
5424,"MD"
5425,"MD"
5426,"MD"
5427,"MD"
5428,"MD"
5429,"MD"
5430,"MD"
5431,"MD"
5432,"MD"
5433,"MD"
5434,"MD"
5435,"MD"
5436,"MD"
5437,"MD"
5438,"MD"
5439,"MD"
5440,"MD"
5441,"MD"
5442,"MD"
5443,"MD"
5444,"MD"
5445,"MD"
5446,"MD"
5447,"MD"
5448,"MD"
5449,"MD"
5450,"MD"
5451,"MD"
5453,"MD"
5454,"MD"
5456,"MD"
5457,"MD"
5459,"MD"
5460,"MD"
5462,"MD"
5463,"MD"
5465,"MD"
5466,"MD"
5468,"MD"
5469,"MD"
5470,"MD"
5472,"MD"
5473,"MD"
5475,"MD"
5476,"MD"
5478,"MD"
5479,"MD"
5480,"MD"
5482,"MD"
5483,"MD"
5485,"MD"
5486,"MD"
5487,"MD"
5489,"MD"
5490,"MD"
5491,"MD"
5493,"MD"
4933,"RRT"
4934,"RN"
4935,"RN"
4937,"RN"
4938,"RNC"
4940,"Co-Wkr"
4941,"MD"
4943,"RN"
4944,"RRT"
4945,"RD"
4946,"RD"
4947,"RN"
4948,
4949,"nnp"
4950,"cda"
4951,"MD"
4952,"RN"
4953,"MD"
4954,"RRT"
4955,"PCA"
4956,"SNNP"
4957,"RN"
4958,"SNNP"
4959,"MD"
4960,"SNP"
4961,"HMS IV"
4962,"MD"
4963,
4964,"MD"
4965,"RRT"
4966,"RRT"
4967,"MD"
4968,"MD"
4969,"RN"
4970,"PCA"
4971,"RN"
4972,"RN"
4973,"SNP"
4974,"RN"
4975,"RN"
4976,"RN"
4977,"MD"
4978,"RN"
4979,"MSV"
4980,"RN"
4981,"RN"
4982,"RRT"
4983,"RN"
4984,"RN"
4985,
4986,"rn"
4987,"md"
4988,"RN"
4989,
4990,"MD"
4991,"RN"
4992,"RN"
4993,"PhD"
4994,"MD"
4995,"RN"
4996,"MD"
4997,"md"
4998,"rn"
4999,"RN"
5000,"RN"
5001,"rn"
5002,"RN"
5003,"MSIV"
5004,"Admin"
5005,"RN"
5006,"RN"
5007,
5008,"RN"
5009,"RN"
5010,"MD"
5011,"MD"
5012,"PCA"
5013,"RN"
5014,"PCA"
5015,"CoWkr"
5016,
5017,"RN"
5018,"MSIV"
5019,"MD"
5020,"SNNP"
5021,"Admin"
5022,"LICSW"
5023,"RN"
5024,"HMSIV"
5025,"RN"
5026,"RN"
5027,"RN"
5029,"RN CM"
5030,"LICSW"
5031,"RPh"
5033,"MD"
5034,"RN"
5036,"RN"
5037,"PCA"
5039,"RD/LDN"
5040,"HMSIV"
5042,"RN"
5043,"LICSW"
5044,"RN"
5046,"PCA"
5047,"RN"
5049,
5050,"UC"
5052,"R.Ph"
5053,"RN"
5055,"MD"
5056,"UC"
5057,"SN"
5059,"MD"
5060,"RN"
5061,"PCA"
5063,"NNP"
5064,"RN"
5065,"PT"
5067,"RRT"
5068,"SRT"
5070,"SRT"
5071,"SRT"
5073,"RN"
5074,"SRT"
5075,"RRT"
5077,"PracSt"
5078,"RN"
5080,"RN"
5081,"SNP"
5082,"MD"
5084,"RN"
5086,"RN"
5087,"MSV"
5088,"RN"
5090,"RN"
5091,"MD"
5092,"RN"
5094,"RN"
5095,"RN"
5097,
5098,"md"
5100,"MedSt"
5101,"RRT"
5102,"rn"
5104,"MD"
5105,"RN"
5106,"PhD"
5108,"RN"
5109,"MD"
5111,"RN"
5112,"rn"
5114,"RN"
5115,"RN"
5117,"Admin"
5118,"RN"
5119,
5121,"RN"
5122,"RN"
5124,"MD"
5125,"RN"
5126,"PCA"
5128,"PCA"
5129,
5131,"RN"
5132,"Admin"
5134,"SNNP"
5135,"LICSW"
5137,"RN"
5138,"RN"
5139,"RN"
5141,"RN CM"
5142,"MD"
5144,"RPh"
5145,"RN"
5147,"RN"
5148,"RN"
5149,"RD/LDN"
5151,"PCA"
5152,"RN"
5154,"MD"
5155,"RN"
5156,"LICSW"
5157,"RN"
5158,"PCA"
5159,"RN"
5160,"RN"
5161,
5162,"UC"
5163,"MD"
5164,"R.Ph"
5165,"RN"
5166,"MD"
5167,"UC"
5168,"RN"
5169,"RN"
5170,"SN"
5171,"RN"
5172,"MD"
5173,"PT"
5174,"RN"
5175,"PCA"
5176,"PharmD"
7077,"Res"
7078,"Res"
7079,"Res"
7080,"Res"
7081,"Res"
7082,"Res"
7083,"Res"
7084,"Res"
7085,"Res"
7086,"Res"
7087,"Res"
7088,"Res"
7089,"Res"
7090,"Res"
7091,"Res"
7092,"Res"
7093,"Res"
7094,"Res"
7095,"Res"
7096,"Res"
7097,"Res"
7098,"Res"
7099,"Res"
7100,"Res"
7101,"Res"
7102,"Res"
7103,"Res"
7104,"Res"
7105,"Res"
7106,"Res"
7107,"Res"
7108,"Res"
7109,"Res"
7110,"Res"
7111,"Res"
7112,"Res"
7113,"Res"
7114,"PA"
7115,"PA"
7116,"PA"
7117,"Res"
7118,"Res"
7119,"Res"
7120,"coWker"
7121,"coWker"
7122,"coWker"
7123,
7124,
7125,
7126,"Res"
7127,"Res"
7128,"Res"
7129,"Res"
7130,"Res"
7131,"Res"
7132,"res"
7133,"res"
7134,"res"
7135,
7136,
7137,
7139,
7140,
7142,"MDs"
7143,"MDs"
7145,"MDs"
7146,"MDs"
7148,"MDs"
7149,"MDs"
7150,"MDs"
7152,"MDs"
7153,"MDs"
7155,"MDs"
7156,"MDs"
7157,"MDs"
7159,"MD"
7160,"MD"
7162,"MDs"
7163,"MDs"
7165,"MDs"
7166,"MDs"
7167,"MDs"
7169,"MDS"
7170,"MDS"
7172,"MDs"
7173,"MDs"
7175,"MD"
7176,"MD"
7177,"MDS"
7179,"MDS"
7180,"MD"
7182,"MD"
7183,"ajm"
7185,"ajm"
7186,"MDS"
7188,"MDS"
7189,"PA"
7190,"PA"
7192,"MDS"
7193,"MDS"
7195,"MDS"
7196,"MDS"
7198,"MDs"
7199,"MDs"
7200,"MDs"
7202,"MDs"
7203,"MDs"
7205,"MDs"
7206,"MDs"
7208,"MDs"
7209,"MDs"
7210,"RNC"
7212,"RN"
7213,"RN"
7215,"MD"
7216,"MD"
7218,"MS"
7219,"MS"
7220,"MS"
7222,"MS"
7223,"MDs"
7225,"MDs"
7226,"RN"
7227,"RN"
7229,"MD"
7230,"MD"
7232,"MD"
7233,"MD"
7235,"MD"
7236,"MD"
7238,"RRT"
7239,"RRT"
7240,"MS"
7242,"MS"
7243,
7245,
7246,"MD"
7248,"MD"
7249,"Ms"
7250,"Ms"
7252,"PCA"
7253,"PCA"
7255,"RN"
7256,"MD"
7258,"MD"
7259,"MD"
7260,"MD"
7262,"RN"
7263,"RN"
7265,"UCO"
7266,"UCO"
7267,"MDs"
7268,"MDs"
7269,"MDs"
7270,"RN"
7271,"RN"
7272,"RN"
7273,"MSIV"
7274,"MSIV"
7275,"RN"
7276,"RN"
7277,"RN"
7278,"MDs"
7279,"MDs"
7280,"MDs"
7281,"RN"
7282,"RN"
7283,"RN"
7284,"RN"
7285,"RN"
7286,"RN"
7287,"MD"
7288,"MD"
7289,"MD"
7290,"MD"
7291,"MD"
7292,"MD"
7293,"RN"
7294,"RN"
7295,"RN"
7296,
7297,
7298,
7299,"MDs"
7300,"MDs"
7301,"MDs"
7302,"MDs"
7303,"MDs"
7304,"MDs"
7305,"MD"
7306,"MD"
7307,"MD"
7308,"Reside"
7309,"Reside"
7310,"Reside"
7311,"RN"
7312,"RN"
7313,"RN"
7314,"RN"
7315,"RN"
7316,"RN"
7317,"RN"
7318,"RN"
7319,"RN"
7320,"MDs"
7321,"MDs"
7322,"MDs"
7323,"MDs"
7324,"MDs"
7325,"MDs"
7326,"LICSW"
7327,"LICSW"
7328,"RN"
7329,"RN"
7330,"RN"
7331,"RN"
7332,"RN"
7333,"MS"
7334,"MS"
7335,"MS"
7336,"MDs"
7337,"MDs"
7338,"MDs"
7339,"MD"
7340,"MD"
7341,"RN"
7342,"RN"
7343,"ISCS"
7344,"ISCS"
7345,"ISCS"
7346,"RN"
7347,"RN"
7348,"RN"
7349,"RN"
7351,"RN"
7352,"RN"
7354,"RN"
7355,"MD"
7356,"MD"
7358,"MD"
7359,"MD"
7361,"RN"
7362,"RN"
7363,"RN"
7365,"SPG"
7366,"SPG"
7368,"MS"
7369,"MS"
7371,"RN"
7372,"RN"
7374,"RN"
7375,"RN"
7376,"MS"
7378,"MS"
7379,"RN"
7380,"RN"
7382,"RN"
7383,"RN"
7385,"IS"
7386,"IS"
7388,"RN"
7389,"RN"
7391,"ISOPS"
7392,"ISOPS"
7394,"ISOPS"
7395,"ISOPS"
7396,"ISOPS"
7398,"ISOPS"
7399,"ISOPS"
7400,"ISOPS"
7402,"ISOPS"
7403,"ISOPS"
7404,"ISOPS"
7406,"RRT"
7407,"RRT"
7409,"ISOPS"
7410,"ISOPS"
7411,"ISOPS"
7413,"ISOPS"
7414,"RN"
7416,"RN"
7417,"Prog"
7418,"Prog"
7420,"PharmD"
7421,"RPh"
7422,"RPh"
7424,"Isops"
7425,"Isops"
7427,"Rph"
7428,"Rph"
7429,"RN"
7431,"RN"
7432,"RN"
7434,"RN"
7435,"RN"
7437,"RN"
7438,"RRT"
7439,"RRT"
7441,"Medst"
7442,"Medst"
7444,"RN"
7445,"RN"
7447,"RN"
7448,"RN"
7450,"RN"
7451,"RN"
7452,"RN"
7454,"RN"
7455,"RN"
7457,"MedSt"
7458,"MedSt"
7459,"RN"
7461,"RN"
7462,"MDs"
7464,"MDs"
7465,"RN"
7467,"RN"
7468,"RN"
7469,"RN"
7471,"MS"
7472,"MS"
7474,"PT"
7475,"PT"
7476,"PT"
7477,"DI"
7478,"DI"
7479,"DI"
7480,"DI"
7481,"DI"
7482,"DI"
7483,"DI"
7484,"DI"
7485,"DI"
7486,"DI"
7487,"DI"
7488,"DI"
7489,"DI"
7490,"DI"
7491,"DI"
7492,"DI"
7493,"DI"
7494,"DI"
7495,"DI"
6025,"MD"
6026,"MD"
6027,"MD"
6028,"MD"
6029,"MD"
6030,"MD"
6031,"MD"
6032,"MD"
6033,"MD"
6034,"MD"
6035,"MD"
6036,"MD"
6037,"MD"
6038,"MD"
6039,"MD"
6040,"MD"
6041,"MD"
6042,"MD"
6043,"MD"
6044,"MD"
6045,"MD"
6046,"MD"
6047,"MD"
6048,"MD"
6049,"MD"
6050,"MD"
6051,"MD"
6052,"MD"
6053,"MD"
6054,"MD"
6055,"MD"
6056,"MD"
6057,"MD"
6058,"MD"
6059,"MD"
6060,"MD"
6061,"MD"
6062,"MD"
6063,"MD"
6064,"MD"
6065,"MD"
6066,"MD"
6067,"MD"
6068,"MD"
6069,"MD"
6070,"MD"
6071,"MD"
6072,"MD"
6073,"MD"
6074,"MD"
6075,"MD"
6076,"MD"
6077,"MD"
6078,"Studen"
6079,"Studen"
6080,"Studen"
6081,"MD"
6082,"MD"
6083,"RN"
6084,"RN"
6086,"MD"
6087,"MD"
6088,"MD"
6090,"MD"
6091,"MD"
6093,"MD"
6094,"MD"
6095,"MD"
6097,"MD"
6098,"MD"
6100,"MD"
6101,"MD"
6103,"MD"
6104,"MD"
6105,"MD"
6107,"MD"
6108,"MD"
6110,"MD"
6111,"MD"
6113,"MD"
6114,"MD"
6116,"MD"
6117,"MD"
6118,"MD"
6120,"MD"
6121,"MD"
6123,"MD"
6124,"MD"
6126,"MD"
6127,"MD"
6128,"MD"
6130,"MD"
6131,"MD"
6133,"MD"
6134,"MD"
6136,"MD"
6137,"MD"
6138,"MD"
6140,"MD"
6141,"MD"
6142,"MD"
6144,"MD"
6145,"MD"
6147,"MD"
6148,"MD"
6150,"MedStu"
6151,"MedStu"
6153,"RN"
6154,"RN"
6156,"RN"
6157,"RN"
6159,"RN"
6160,"RN"
6162,"RN"
6163,"MD"
6164,"RN"
6166,"MD"
6167,"MD"
6169,"RN"
6170,"RN"
6171,"MD"
6172,"RN"
6174,"RN"
6175,"RN"
6177,"MD"
6178,"MD"
6179,"MD"
6180,"MD"
6182,"RN"
6183,"RN"
6185,"RN"
6186,"RN"
6187,"RN"
6189,"MD"
6190,"MD"
6192,"MD"
6193,"RN"
6194,"RA"
6196,"MedStu"
6198,"MedStu"
6199,"MedSty"
6200,"MedSty"
6202,"PharmD"
6203,"PharmD"
6204,"PharmD"
6206,"MedStu"
6207,"MedStu"
6208,"RN"
6210,"MTASCP"
6211,"MTASCP"
6212,"MTASCP"
6213,"MD"
6214,"MD"
6215,"MD"
6216,"MedStu"
6217,"MedStu"
6218,"MedStu"
6219,"MD"
6220,"MD"
6221,"MD"
6222,"MD"
6223,"MD"
6224,"MedStu"
6225,"MedStu"
6226,"MedStu"
6227,"PA-C"
6228,"PA-C"
6229,"PA-C"
6230,"RN"
6231,"RN"
6232,"RN"
6233,"MD"
6234,"MD"
6235,"MD"
6236,"RN"
6237,"RN"
6238,"RN"
6239,"MD"
6240,"MD"
6241,"MD"
6242,"MD"
6243,"MD"
6244,"MD"
6245,"MedStu"
6246,"MedStu"
6247,"MedStu"
6248,"RN"
6249,"RN"
6250,"RN"
6251,"RN"
6252,"RN"
6253,"RN"
6254,"RN"
6255,"RN"
6256,"RN"
6257,"RN"
6258,"RN"
6259,"RTStu"
6260,"RTStu"
6261,"RTStu"
6262,"RTStu"
6263,"RTStu"
6264,"RTStu"
6265,"RTStu"
6266,"RTStu"
6267,"RTStu"
6268,"RTStu"
6269,"RTStu"
6270,"RTStu"
6271,"RN"
6272,"RN"
6273,"RN"
6274,"RN"
6275,"RN"
6276,"MD"
6277,"MD"
6278,"MD"
6279,"RN"
6280,"RN"
6281,"RN"
6282,"RTStu"
6283,"RTStu"
6284,"RTStu"
6285,"StNRS"
6286,"StNRS"
6287,"MD"
6288,"MD"
6289,"MD"
6290,"RN"
6291,"RN"
6292,"RN"
6293,"RN"
6294,"RN"
6296,"MD"
6297,"MD"
6299,"RN"
6300,"RN"
6301,"MD"
6302,"MD"
6304,"MD"
6305,"MD"
6307,"LICSW"
6308,"LICSW"
6310,"MedStu"
6311,"MedStu"
6312,"MedStu"
6314,"MedStu"
6315,"MedStu"
6317,"SN"
6318,"SN"
6319,"MDs"
6321,"MDs"
6322,"RN"
6323,"RN"
6325,"RN"
6326,"RN"
6328,"RN"
6329,"RN"
6330,"RN"
6332,"MedStu"
6333,"MedStu"
6335,"MSIV"
6336,"MD"
6337,"MD"
6339,"RN"
6340,"RN"
6342,"MD"
6343,"MD"
6345,"RN"
6346,"RN"
6347,"CRS"
6349,"RN"
6350,"RN"
6352,"PCT"
6353,"PCT"
6355,"PCT"
6356,"PCT"
6357,"PCT"
6359,"MD"
6360,"MD"
6362,"UCO"
6363,"UCO"
6365,"PCT"
6366,"PCT"
6367,"MD"
6369,"MD"
6370,"MD"
6372,"MD"
6373,"PHaD"
6374,"PHaD"
6376,"PHaD"
6377,"PHaD"
6379,"RN"
6380,"RN"
6382,"RN"
6383,"RN"
6384,"MedStu"
6386,"MedStu"
6387,"MedStu"
6388,"MedStu"
6390,"MD"
6391,"MD"
6393,"MD"
6394,"MD"
6396,"MedStu"
6397,"MedStu"
6399,"MedStu"
6400,"MedStu"
6402,"PCT"
6403,"PCT"
6404,"PCT"
6406,"MD"
6407,"RPh"
6409,"RPh"
6410,"MD"
6412,"MD"
6413,"MedStu"
6415,"MedStu"
6416,"PharmD"
6417,"PharmD"
6418,"PharmD"
6419,"RN"
6420,"RN"
6421,"MD"
6422,"MD"
6423,"MD"
6424,"MD"
6425,"MD"
6426,"MD"
6427,"MD"
6428,"MD"
6429,"MD"
6430,"MD"
6431,"MD"
6432,"MD"
6433,"MD"
6434,"MD"
6435,"MD"
6436,"RN"
6437,"RN"
6438,"RN"
6439,"RN"
6440,"RN"
6441,"RN"
6442,"RN"
6443,"RN"
6444,"MD"
6445,"MD"
6446,"MD"
6447,"RRT"
6448,"RRT"
6449,"MD"
6450,"MD"
6451,"MD"
6452,"MEDST"
6453,"MEDST"
6454,"MEDST"
6455,"MD"
6456,"MD"
6457,"MD"
6458,"MSIV"
6459,"MSIV"
6460,"MD"
6461,"MD"
6462,"MD"
6463,"RN"
6464,"RN"
6465,"RN"
6466,"RN"
6467,"RN"
6468,"RN"
6469,"RN"
6470,"RN"
6471,"MD"
6472,"MD"
6473,"MD"
6474,"SWInt"
6475,"SWInt"
6476,"RN"
6477,"RN"
6478,"RPh"
6479,"RPh"
6480,"MD"
6481,"MD"
6482,"MD"
6483,"NP"
6484,"NP"
6485,"NP"
6486,
6487,
6488,
6489,"RN"
6490,"RN"
6491,"RN"
6492,"R.Ph."
6493,"R.Ph."
6494,"R.Ph."
6495,"RN"
6496,"RN"
6498,"MD"
6499,"MD"
6500,"MD"
6502,"MD"
6503,"MD"
6505,"MD"
6506,"MD"
6508,"RRT"
6509,"RRT"
6510,"RN"
6512,"RN"
6513,"MD"
6515,"MD"
6516,"RN"
6518,"CoWkr"
6519,"CoWkr"
6520,"CoWkr"
6522,"RN"
6523,"RN"
6525,"MD"
6526,"MD"
6528,"MedStu"
6529,"MedStu"
6530,"UA"
6532,"UA"
6533,"RN"
6535,"RN"
6536,"MD"
6538,"MD"
6539,"Co-Wkr"
6540,"Co-Wkr"
6542,"Co-Wkr"
6543,"Co-Wkr"
6544,"Co-Wkr"
6546,"RN"
6547,"RN"
6549,
6550,"PCA"
6552,"RN"
6553,"RN"
6555,"RN"
6556,"PCT"
6558,"PCA"
6559,"PCA"
6561,"PCT"
6562,"MD"
6564,"MD"
6565,"RN"
6567,"RN"
6568,"RN"
6569,"RN"
6571,"RPh"
6572,"RPh"
6574,"RN"
6575,"RN"
6576,"RN"
6578,"RN"
6580,"SN"
6581,"SN"
6583,"MD"
6584,"MD"
6586,"RN"
6587,"NP"
6589,"NP"
6590,"MedStu"
6592,"MedStu"
6593,"Intern"
6594,"Intern"
6596,"MD"
6597,"MD"
6599,"RN"
6600,"RN"
6601,"RT Stu"
6603,"RT Stu"
6604,"RT Stu"
6605,"RT Stu"
6607,"MD"
6608,"MD"
6609,"MD"
6611,"MedStu"
6612,"MedStu"
6614,"RN"
6615,"RN"
6617,"RN"
6618,"RTStu"
6620,"RTStu"
6621,"MD"
6622,"MD"
6624,"StRN"
6625,"StRN"
6626,"StRN"
6627,"RN"
6628,"RN"
6629,"RN"
6630,"SN"
6631,"SN"
6632,"NP"
6633,"NP"
6634,"NP"
6635,"MD"
6636,"MD"
6637,"MD"
6638,"RNStu"
6639,"RNStu"
6640,"RNStu"
6641,"SN"
6642,"SN"
6643,"SN"
6644,"RRT"
6645,"RRT"
6646,"RRT"
6647,"RN"
6648,"RN"
6649,"RN"
6650,"RN"
6651,"RN"
6652,"RN"
6653,"RN"
6654,"RN"
6655,"RN"
6656,"RN"
6657,"RN"
6658,"LICSW"
6659,"LICSW"
6660,"LICSW"
6661,"RN"
6662,"RN"
6663,"MD"
6664,"MD"
6665,"MD"
6666,"RN"
6667,"RN"
6668,"MedStu"
6669,"MedStu"
6670,"MedStu"
6671,"MD"
6672,"MD"
6673,"MD"
6674,"PhaD"
6675,"PhaD"
6676,"PhaD"
6677,"RN"
6678,"RN"
6679,"RN"
6680,"PharmD"
6681,"PharmD"
6682,"PharmD"
6683,"MD"
6684,"MD"
6685,"MedStu"
6686,"MedStu"
6687,"MedStu"
6688,
6689,
6690,
6691,"RRT"
6692,"RRT"
6693,"RRT"
6694,"PharmD"
6695,"PharmD"
6696,"RN"
6697,"RN"
6698,"MD"
6699,"MD"
6700,"MD"
6701,"MD"
6702,"MD"
6703,"MD"
6704,"MedSt"
6705,"MedSt"
6706,"MedSt"
6707,"MD"
6708,"MD"
6710,"RPh"
6711,"RPh"
6713,"RN"
6714,"RN"
6715,"RN"
6717,"MD"
6718,"MD"
6720,"RTStu"
6721,"RTStu"
6722,"RTStu"
6724,"RTStu"
6725,"RN"
6727,"RN"
6728,"RN"
6730,"RN"
6731,"PhaStu"
6732,"PhaStu"
6734,"MD"
6735,"MD"
6736,"MD"
6738,"PCT"
7706,"Intern"
7707,"Intern"
7708,"CoOpSt"
7709,"CoOpSt"
7710,"CoOpSt"
7711,"MDs"
7712,"MDs"
7713,"MDs"
7714,"MDs"
7715,"MDs"
7716,"MDs"
7717,"RN"
7718,"RN"
7719,"RN"
7720,"MS"
7721,"MS"
7722,"MS"
7723,"MS"
7724,"MS"
7725,"MS"
7726,"MS"
7727,"MS"
7728,"MS"
7729,"MS"
7730,"MS"
7731,"MS"
7732,"MS"
7733,"MS"
7734,"MS"
7735,"MSIV"
7736,"MSIV"
7737,"RRT"
7738,"RRT"
7739,"RRT"
7740,"RN"
7741,"RN"
7742,"RN"
7743,"RRT"
7744,"RRT"
7745,"RRT"
7746,"MD"
7747,"MD"
7748,"RN"
7749,"RN"
7750,"RN"
7751,"RPH"
7752,"RPH"
7753,"RPH"
7754,"RN"
7755,"RN"
7756,"RN"
7757,"RN"
7758,"RN"
7759,"RN"
7760,"RN"
7762,"RN"
7763,"MDs"
7765,"MDs"
7766,"RPH"
7767,"RPH"
7769,"NP"
7770,"NP"
7772,"SNP"
7773,"SNP"
7775,"MD"
7776,"MD"
7778,"MDs"
7779,"MDs"
7781,"RRT"
7782,"RRT"
7783,"NNP"
7785,"MD"
7786,"MD"
7788,"RN"
7789,"RN"
7790,"RN"
7792,"MS"
7793,"MS"
7795,"RRT"
7796,"RRT"
7798,"RN"
7799,"RN"
7800,"RN"
7802,"RN"
7803,"RN"
7805,"RN"
7806,"RN"
7807,"RN"
7809,"MSWint"
7810,"MSWint"
7812,"RRTs"
7813,"RRTs"
7814,"MD"
7816,"MD"
7817,"RRT"
7819,"RRT"
7820,"MD"
7822,"MD"
7823,"MD"
7824,"MD"
7826,"CoWker"
7827,"CoWker"
7829,"MD"
7830,"MD"
7832,"MD"
7833,"MD"
7835,"MD"
7836,"MD"
7837,"MD"
7839,"MD"
7840,"MD"
7842,"rn"
7843,"rn"
7845,"RN"
7846,"RN"
7848,"MD"
7849,"MD"
7850,"MD"
7852,"PCA"
7853,"RN"
7855,"MDs"
7856,"MDs"
7858,"RN"
7859,"RN"
7860,"RN"
7862,"RN"
7863,"RN"
7865,"RN"
7866,"RN"
7868,"RN"
7869,"Rph"
7870,"Rph"
7872,"RN"
7873,"RN"
7875,"CCRN"
7876,"MSIV"
7877,"PCT"
7879,"PCT"
7881,"RN"
7882,"RN"
7883,"MS"
7885,"MS"
7886,"RN"
7888,"CoOpst"
7889,"CoOpst"
7890,"CoOpSt"
7891,"CoOpSt"
7892,"CoOpSt"
7893,"MS"
7894,"MS"
7895,"MS"
7896,"SN"
7897,"RN"
7898,"SN"
7899,"RPH"
7900,"RPH"
7901,"RPH"
7902,"CoOPSt"
7903,"CoOPSt"
7904,"CoOPSt"
7905,"CoOpSt"
7906,"CoOpSt"
7907,"CoOpSt"
7908,"CoOpSt"
7909,"CoOpSt"
7910,"CoOpSt"
7911,"SN"
7912,"RN"
7913,"RN"
7914,"RN"
7915,"MS"
7916,"MS"
7917,"MS"
7918,"MD"
7919,"MD"
7920,"MD"
7921,"CoOpSt"
7922,"CoOpSt"
7923,"CoOpSt"
7924,"MS"
7925,"MS"
7926,"MS"
7927,"CoOPSt"
7928,"CoOPSt"
7929,"CoOPSt"
7930,"MedSt"
7931,"MedSt"
7932,"MedSt"
7933,"RRTs"
7934,"RRTs"
7935,"RRTs"
7936,"NP"
7937,"NP"
7938,"NP"
7939,"RN"
7940,"RN"
7941,"RN"
7942,
7943,
7944,
7945,"RNBA"
7946,"RNBA"
7947,"RNBA"
7948,
7949,"RN"
7950,"RN"
7951,"RN"
7952,"RRT"
7953,"RRT"
7954,"RRT"
7955,"RN"
7956,"RN"
7957,"RN"
7958,"RN"
7959,"RN"
7960,"RN"
7961,"CoOPSt"
7962,"CoOPSt"
7963,"CoOPSt"
7964,"RN"
7965,"RN"
7966,"RN"
7967,"RN"
7968,"RN"
7969,"RN"
7970,"RN"
7971,"RN"
7972,"RN"
7974,"RRT"
7975,"RRT"
7976,"MDs"
7978,"MDs"
7979,"RN"
7981,"RN"
7982,"MDs"
7983,"MDs"
7985,"RPH"
7986,"RPH"
7987,"RPH"
7989,"Studen"
7990,"Studen"
7991,"MDs"
7993,"MDs"
7994,"Rn"
7996,"Rn"
7997,"MDs"
7999,"MDs"
8000,"MD"
8002,"MS"
8003,"MS"
8005,"MS"
8006,"MS"
8007,"RN"
8009,"RN"
8010,"MS"
8012,"MS"
8013,"MD"
8015,"MD"
8016,"MD"
8017,"MD"
8019,"Studen"
8020,"Studen"
8022,"RD"
8023,"RD"
8024,"RD"
8026,"MS"
8027,"MS"
8029,"RD"
8030,"RD"
8032,"RD"
8033,"RD"
8035,"MS"
8036,"MS"
8037,"MS"
8039,"MS"
8040,"RNCM"
8042,"MS"
8043,"MS"
8044,"RRT"
8046,"RRT"
8047,"MD"
8049,"MD"
8050,"MD"
8052,"MD"
8053,"MD"
8055,"MD"
8056,"MD"
8057,"MD"
8059,"ISSupp"
8060,"ISSupp"
8062,"MD"
8063,"MD"
8065,"RN"
8066,"RN"
8068,"RN"
8069,"RN"
8070,"RN"
8072,"MD"
8074,"MDs"
8075,"MDs"
8077,"Rn"
8078,"Rn"
8080,"PCA"
8081,"MD"
8083,"RN"
8084,"SNP"
8086,"RN"
8087,"CCRN"
8088,"MSIV"
8090,"SN"
8091,"RN"
8093,"SN"
8094,
8096,"RNCM"
8097,"Studen"
8099,"Studen"
8100,"MD"
8101,"MD"
8102,"MD"
8103,"NP"
8104,"NP"
8105,"NP"
8106,"RN"
8107,"RN"
8108,"RN"
8109,"RNs"
8110,"RNs"
8111,"RNs"
8112,"RN"
8113,"RN"
8114,"RN"
8115,"MedSt"
8116,"MedSt"
8117,"MedSt"
8118,"MD"
8119,"RNs"
8120,"RNs"
8121,"RNs"
8122,"RNs"
8123,"RNs"
8124,"RNs"
8125,"SNP"
8126,"MS"
8127,"MS"
8128,"MS"
8129,"MD"
8130,"MD"
8131,"MD"
8132,"MS"
8133,"MS"
8134,"MS"
8135,"RN"
8136,"RN"
8137,"RN"
8138,"NP"
8139,"NP"
8140,"NP"
8141,"Rn"
8142,"Rn"
8143,"Rn"
8144,"CoOPst"
8145,"CoOPst"
8146,"CoOPst"
8147,"MD"
8148,"MD"
8149,"MD"
8150,"MDs"
8151,"MDs"
8152,"MDs"
8153,"MDs"
8154,"MDs"
8155,"MDs"
8156,"MDs"
8157,"MDs"
8158,"MDs"
8159,"MDs"
8160,"MDs"
8161,"MDs"
8162,"MDs"
8163,"MDs"
8164,"MDs"
8165,"MDs"
8166,"MDs"
8167,"MDs"
8168,"MDs"
8169,"MDs"
8170,"MDs"
8171,"Rn"
8172,"Rn"
8173,"Rn"
8174,"MDs"
8175,"MDs"
8176,"MDs"
8177,"MD"
8178,"MD"
8179,"RN"
8180,"RN"
8181,"RN"
8182,"RNs"
8183,"RNs"
